session_id,rider_id,session_time,time_on_app,pages_visited,converted,city,loyalty_status
S030271,R02693,2025-04-27 19:37:29+00:14,127,2,0,Lagos,Bronze
S030272,R06193,2025-04-27 13:06:19+02:05,46,1,0,Cairo,Platinum
S030273,R02288,2025-04-27 07:01:12+02:27,382,2,0,Nairobi,Silver
S030274,R08531,2025-04-27 18:45:08+02:05,30,1,0,Cairo,Bronze
S030275,R02475,2025-04-27 18:35:06+02:05,21,4,0,Cairo,Silver
S030276,R08239,2025-04-27 13:10:11+02:05,83,1,0,Cairo,Bronze
S030277,R04594,2025-04-27 13:33:26+00:14,159,2,0,Lagos,Gold
S030278,R06132,2025-04-27 13:08:11+02:05,58,4,0,Cairo,Bronze
S030279,R03237,2025-04-27 15:35:30+02:27,125,2,0,Nairobi,Bronze
S030280,R08417,2025-04-27 10:31:12+02:05,94,2,0,Cairo,Gold
S030281,R07654,2025-04-27 16:00:05+02:05,38,4,0,Cairo,Bronze
S030282,R06742,2025-04-27 22:30:17+00:14,14,5,0,Lagos,Bronze
S030283,R01133,2025-04-27 19:17:21+02:05,3,4,0,Cairo,Silver
S030284,R08097,2025-04-27 19:56:38+00:14,19,5,0,Lagos,Bronze
S030285,R04638,2025-04-27 17:08:50+02:05,145,2,1,Cairo,Bronze
S030286,R01134,2025-04-27 08:30:38+02:27,110,1,1,Nairobi,Gold
S030287,R04488,2025-04-27 17:37:36+02:27,72,1,0,Nairobi,Bronze
S030288,R04094,2025-04-27 05:09:46+02:27,8,3,0,Nairobi,Silver
S030289,R09518,2025-04-27 01:28:34+00:14,34,5,1,Lagos,Bronze
S030290,R01398,2025-04-27 00:34:36+00:14,13,3,0,Lagos,Bronze
S030291,R06430,2025-04-27 01:32:55+00:14,83,1,0,Lagos,Bronze
S030292,R07685,2025-04-27 00:34:04+02:27,115,1,0,Nairobi,Silver
S030293,R03045,2025-04-27 08:35:25+02:05,11,5,0,Cairo,Bronze
S030294,R05364,2025-04-27 21:49:36+02:27,80,5,0,Nairobi,Bronze
S030295,R05644,2025-04-27 01:14:30+00:14,43,3,0,Lagos,Bronze
S030296,R01022,2025-04-27 07:58:22+02:27,48,5,0,Nairobi,Bronze
S030297,R04743,2025-04-27 12:17:50+02:05,209,2,0,Cairo,Gold
S030298,R00935,2025-04-27 06:16:14+02:05,48,1,0,Cairo,Bronze
S030299,R07069,2025-04-27 17:49:21+02:27,139,1,1,Nairobi,Bronze
S030300,R08912,2025-04-27 05:43:27+02:05,18,2,0,Cairo,Bronze
S030301,R09408,2025-04-27 06:16:46+02:05,17,4,0,Cairo,Bronze
S030302,R05292,2025-04-27 07:33:11+02:27,83,3,0,Nairobi,Bronze
S030303,R04034,2025-04-27 18:33:25+02:05,98,4,0,Cairo,Bronze
S030304,R03343,2025-04-27 14:30:58+02:27,52,4,0,Nairobi,Bronze
S030305,R01932,2025-04-27 21:19:33+02:27,713,4,0,Nairobi,Bronze
S030306,R09694,2025-04-27 20:53:20+02:27,46,1,0,Nairobi,Bronze
S030307,R08786,2025-04-27 17:39:46+02:27,4,2,0,Nairobi,Silver
S030308,R05740,2025-04-27 20:42:41+02:27,18,2,0,Nairobi,Bronze
S030309,R07201,2025-04-27 13:40:50+02:27,3,5,0,Nairobi,Bronze
S030310,R09096,2025-04-27 18:47:58+02:05,11,1,1,Cairo,Silver
S030311,R01241,2025-04-27 08:13:14+02:27,680,2,0,Nairobi,Bronze
S030312,R08722,2025-04-27 14:19:39+02:27,95,2,0,Nairobi,Gold
S030313,R05966,2025-04-27 09:04:47+02:05,3,2,0,Cairo,Bronze
S030314,R09047,2025-04-27 18:46:02+02:05,13,2,0,Cairo,Bronze
S030315,R01861,2025-04-27 11:43:18+00:14,327,1,0,Lagos,Bronze
S030316,R08155,2025-04-27 20:43:22+02:05,5,4,1,Cairo,Bronze
S030317,R05808,2025-04-27 12:03:31+02:05,41,2,0,Cairo,Bronze
S030318,R09239,2025-04-27 14:50:21+00:14,22,3,1,Lagos,Silver
S030319,R09167,2025-04-27 13:33:18+02:05,11,5,0,Cairo,Bronze
S030320,R00245,2025-04-27 08:12:12+02:27,3,2,0,Nairobi,Bronze
S030321,R01033,2025-04-27 05:34:15+02:27,454,2,0,Nairobi,Bronze
S030322,R03311,2025-04-27 09:26:42+00:14,13,2,0,Lagos,Bronze
S030323,R01912,2025-04-27 07:31:54+00:14,8,3,0,Lagos,Bronze
S030324,R01379,2025-04-27 08:07:38+02:27,16,3,1,Nairobi,Bronze
S030325,R04177,2025-04-27 18:05:08+02:27,18,3,0,Nairobi,Silver
S030326,R09445,2025-04-27 19:12:26+02:05,13,5,1,Cairo,Silver
S030327,R09941,2025-04-27 15:09:39+02:27,34,4,0,Nairobi,Bronze
S030328,R06588,2025-04-27 17:49:05+02:05,424,3,1,Cairo,Bronze
S030329,R09373,2025-04-27 15:27:16+00:14,0,4,0,Lagos,Bronze
S030330,R00196,2025-04-27 09:39:21+00:14,3,1,0,Lagos,Bronze
S030331,R06512,2025-04-27 14:42:21+02:27,4,4,0,Nairobi,Bronze
S030332,R03472,2025-04-27 22:57:03+00:14,1406,3,0,Lagos,Bronze
S030333,R09924,2025-04-27 07:35:52+00:14,28,1,0,Lagos,Bronze
S030334,R06985,2025-04-27 11:38:46+00:14,26,3,0,Lagos,Bronze
S030335,R01872,2025-04-27 12:17:37+02:05,46,1,0,Cairo,Silver
S030336,R08744,2025-04-27 14:25:48+02:27,79,1,0,Nairobi,Bronze
S030337,R02816,2025-04-27 18:26:26+02:27,1,1,0,Nairobi,Bronze
S030338,R09052,2025-04-27 16:59:01+00:14,6,1,0,Lagos,Bronze
S030339,R03217,2025-04-27 07:49:07+02:05,29,1,1,Cairo,Bronze
S030340,R01753,2025-04-27 07:43:16+00:14,10,3,0,Lagos,Silver
S030341,R05422,2025-04-27 09:22:17+02:05,68,2,0,Cairo,Bronze
S030342,R03053,2025-04-27 13:21:17+00:14,14,5,0,Lagos,Bronze
S030343,R04950,2025-04-27 20:35:02+00:14,39,1,0,Lagos,Bronze
S030344,R07622,2025-04-27 15:02:50+00:14,8,3,0,Lagos,Bronze
S030345,R05666,2025-04-27 15:59:46+00:14,11,1,0,Lagos,Silver
S030346,R06551,2025-04-27 18:08:57+00:14,7,2,1,Lagos,Gold
S030347,R02993,2025-04-27 15:06:53+02:05,61,5,0,Cairo,Bronze
S030348,R04722,2025-04-27 03:12:11+02:05,2,2,0,Cairo,Bronze
S030349,R09745,2025-04-27 16:56:56+00:14,21,5,0,Lagos,Bronze
S030350,R09453,2025-04-27 06:59:53+00:14,27,1,0,Lagos,Gold
S030351,R05761,2025-04-27 05:19:15+02:05,86,2,0,Cairo,Bronze
S030352,R07859,2025-04-27 18:17:06+02:27,25,2,1,Nairobi,Platinum
S030353,R00005,2025-04-27 08:44:22+00:14,91,3,1,Lagos,Bronze
S030354,R03699,2025-04-27 18:55:53+02:27,139,5,0,Nairobi,Bronze
S030355,R06740,2025-04-27 07:35:37+02:05,702,4,1,Cairo,Bronze
S030356,R07092,2025-04-27 00:56:18+02:05,7,2,0,Cairo,Platinum
S030357,R08978,2025-04-27 11:53:14+02:05,52,2,1,Cairo,Gold
S030358,R06295,2025-04-27 14:11:28+02:27,34,5,0,Nairobi,Silver
S030359,R08586,2025-04-27 06:47:04+02:27,67,5,1,Nairobi,Bronze
S030360,R09674,2025-04-27 19:22:38+02:05,10,5,0,Cairo,Bronze
S030361,R07677,2025-04-27 05:49:11+00:14,57,4,0,Lagos,Bronze
S030362,R08746,2025-04-27 18:07:52+00:14,46,5,0,Lagos,Bronze
S030363,R01450,2025-04-27 13:05:45+00:14,21,2,1,Lagos,Silver
S030364,R08699,2025-04-27 12:25:30+02:05,21,2,0,Cairo,Bronze
S030365,R01606,2025-04-27 07:15:40+02:05,20,1,0,Cairo,Bronze
S030366,R07041,2025-04-27 10:47:14+02:05,190,1,0,Cairo,Bronze
S030367,R07754,2025-04-27 05:06:11+02:27,219,1,1,Nairobi,Bronze
S030368,R04280,2025-04-27 07:34:15+02:05,819,3,0,Cairo,Bronze
S030369,R02352,2025-04-27 06:35:10+00:14,167,5,1,Lagos,Gold
S030370,R09486,2025-04-27 23:49:00+02:05,39,5,0,Cairo,Bronze
S030371,R02700,2025-04-27 02:14:54+02:05,995,5,0,Cairo,Bronze
S030372,R01964,2025-04-27 21:31:36+02:27,1800,5,0,Nairobi,Gold
S030373,R03115,2025-04-27 00:23:09+02:27,198,2,1,Nairobi,Gold
S030374,R08627,2025-04-27 19:38:55+02:27,6,2,0,Nairobi,Bronze
S030375,R06661,2025-04-27 03:03:26+02:27,4,2,0,Nairobi,Bronze
S030376,R08956,2025-04-27 13:56:20+00:14,11,2,0,Lagos,Bronze
S030377,R03871,2025-04-27 00:05:33+00:14,11,5,0,Lagos,Silver
S030378,R01116,2025-04-27 19:08:37+02:05,166,2,0,Cairo,Bronze
S030379,R04143,2025-04-27 09:06:12+02:27,24,2,0,Nairobi,Bronze
S030380,R07013,2025-04-27 07:07:08+02:27,11,1,0,Nairobi,Silver
S030381,R06692,2025-04-27 06:17:42+02:27,2,3,0,Nairobi,Bronze
S030382,R09174,2025-04-27 05:11:29+02:05,103,1,0,Cairo,Bronze
S030383,R09893,2025-04-27 00:07:36+00:14,19,2,0,Lagos,Silver
S030384,R02447,2025-04-27 13:43:00+02:05,3,1,0,Cairo,Bronze
S030385,R00825,2025-04-27 07:23:40+00:14,16,1,1,Lagos,Silver
S030386,R07092,2025-04-27 17:01:06+02:05,38,2,1,Cairo,Platinum
S030387,R04813,2025-04-27 11:01:22+02:27,323,5,0,Nairobi,Bronze
S030388,R07983,2025-04-27 11:05:53+02:05,2,5,0,Cairo,Bronze
S030389,R01716,2025-04-27 15:26:17+02:05,13,1,0,Cairo,Bronze
S030390,R08578,2025-04-27 01:08:58+02:27,36,2,0,Nairobi,Bronze
S030391,R09071,2025-04-27 08:26:34+00:14,74,4,0,Lagos,Bronze
S030392,R01930,2025-04-27 09:55:34+02:27,88,2,1,Nairobi,Bronze
S030393,R00204,2025-04-27 01:51:28+00:14,52,2,1,Lagos,Platinum
S030394,R07700,2025-04-27 05:03:14+02:27,23,4,0,Nairobi,Gold
S030395,R02823,2025-04-27 02:03:31+02:05,30,1,1,Cairo,Bronze
S030396,R05922,2025-04-27 19:31:02+02:05,120,4,0,Cairo,Bronze
S030397,R09974,2025-04-27 18:14:25+00:14,75,5,0,Lagos,Silver
S030398,R04469,2025-04-27 06:17:33+00:14,16,3,0,Lagos,Bronze
S030399,R08770,2025-04-27 10:54:13+02:27,103,1,0,Nairobi,Bronze
S030400,R06425,2025-04-27 13:50:20+02:27,1,3,0,Nairobi,Gold
S030401,R02728,2025-04-27 12:55:36+02:27,148,5,0,Nairobi,Bronze
S030402,R05640,2025-04-27 18:13:28+00:14,81,5,0,Lagos,Bronze
S030403,R05382,2025-04-27 22:46:07+02:27,109,3,0,Nairobi,Silver
S030404,R02504,2025-04-27 13:34:35+02:05,20,2,0,Cairo,Platinum
S030405,R07939,2025-04-27 14:03:47+02:05,8,4,0,Cairo,Bronze
S030406,R06563,2025-04-27 07:13:43+02:27,88,4,0,Nairobi,Bronze
S030407,R07615,2025-04-27 21:47:41+02:27,24,5,0,Nairobi,Gold
S030408,R01582,2025-04-27 22:25:50+02:05,173,4,0,Cairo,Bronze
S030409,R08529,2025-04-27 03:06:01+02:05,27,1,0,Cairo,Platinum
S030410,R08508,2025-04-27 13:33:38+02:05,14,1,0,Cairo,Bronze
S030411,R09085,2025-04-27 07:49:14+00:14,10,2,1,Lagos,Gold
S030412,R03357,2025-04-27 14:14:02+02:27,85,1,0,Nairobi,Platinum
S030413,R03357,2025-04-27 06:08:59+02:27,773,2,0,Nairobi,Platinum
S030414,R00615,2025-04-27 00:27:13+02:27,4,2,0,Nairobi,Silver
S030415,R08889,2025-04-27 16:57:17+02:05,15,3,0,Cairo,Bronze
S030416,R01443,2025-04-27 13:11:07+02:05,472,5,0,Cairo,Silver
S030417,R00289,2025-04-27 15:39:10+00:14,57,1,1,Lagos,Silver
S030418,R09232,2025-04-27 07:36:29+00:14,6,2,0,Lagos,Bronze
S030419,R06719,2025-04-27 19:11:19+00:14,211,2,0,Lagos,Silver
S030420,R00198,2025-04-27 14:45:59+02:27,0,2,0,Nairobi,Bronze
S030421,R09891,2025-04-27 10:31:38+02:27,2,2,0,Nairobi,Bronze
S030422,R07679,2025-04-27 05:22:42+00:14,13,5,0,Lagos,Bronze
S030423,R05744,2025-04-27 19:06:54+02:05,21,2,0,Cairo,Bronze
S030424,R00301,2025-04-27 10:01:38+02:05,43,1,0,Cairo,Platinum
S030425,R06191,2025-04-27 15:13:34+02:05,342,1,0,Cairo,Bronze
S030426,R02473,2025-04-27 12:45:16+00:14,104,1,0,Lagos,Bronze
S030427,R03470,2025-04-27 07:31:19+00:14,28,2,1,Lagos,Bronze
S030428,R09819,2025-04-27 07:58:40+02:05,193,5,0,Cairo,Silver
S030429,R08124,2025-04-27 07:46:37+00:14,51,1,0,Lagos,Bronze
S030430,R07556,2025-04-27 16:02:42+02:05,39,3,0,Cairo,Bronze
S030431,R08604,2025-04-27 16:11:50+00:14,140,4,0,Lagos,Bronze
S030432,R05942,2025-04-27 13:03:28+00:14,30,5,0,Lagos,Silver
S030433,R09298,2025-04-27 09:45:22+02:05,283,5,0,Cairo,Silver
S030434,R03569,2025-04-27 03:35:52+00:14,47,5,0,Lagos,Gold
S030435,R02805,2025-04-27 17:17:11+02:05,19,1,0,Cairo,Gold
S030436,R05248,2025-04-27 06:17:34+02:27,2,2,1,Nairobi,Gold
S030437,R07059,2025-04-27 20:22:12+00:14,7,1,0,Lagos,Bronze
S030438,R07136,2025-04-27 09:11:36+00:14,2,5,0,Lagos,Bronze
S030439,R04148,2025-04-27 06:08:23+00:14,5,3,0,Lagos,Bronze
S030440,R03059,2025-04-27 05:57:57+02:27,205,4,0,Nairobi,Bronze
S030441,R00059,2025-04-27 15:46:33+00:14,20,2,1,Lagos,Bronze
S030442,R00237,2025-04-27 07:12:49+00:14,31,2,0,Lagos,Bronze
S030443,R08498,2025-04-27 03:01:10+02:27,36,3,0,Nairobi,Bronze
S030444,R07527,2025-04-27 16:58:46+02:27,22,1,1,Nairobi,Bronze
S030445,R00200,2025-04-27 02:49:18+02:27,97,1,0,Nairobi,Bronze
S030446,R04721,2025-04-27 12:45:18+02:05,12,4,0,Cairo,Bronze
S030447,R04484,2025-04-27 05:11:09+00:14,81,1,0,Lagos,Silver
S030448,R07813,2025-04-27 18:10:19+02:05,326,5,1,Cairo,Bronze
S030449,R07604,2025-04-27 02:47:27+02:27,349,3,0,Nairobi,Bronze
S030450,R01665,2025-04-27 09:22:09+00:14,56,2,0,Lagos,Silver
S030451,R08933,2025-04-27 13:08:35+02:05,11,4,0,Cairo,Bronze
S030452,R03749,2025-04-27 14:19:19+02:05,56,5,0,Cairo,Silver
S030453,R03931,2025-04-27 17:11:59+02:05,53,1,1,Cairo,Gold
S030454,R09581,2025-04-27 15:42:35+02:05,82,4,0,Cairo,Bronze
S030455,R01718,2025-04-27 07:17:21+02:05,0,5,0,Cairo,Bronze
S030456,R05765,2025-04-27 01:18:03+00:14,71,2,0,Lagos,Silver
S030457,R00579,2025-04-27 17:14:21+02:27,51,3,1,Nairobi,Bronze
S030458,R01079,2025-04-27 16:30:00+00:14,73,2,0,Lagos,Bronze
S030459,R04957,2025-04-27 13:02:29+02:27,41,2,0,Nairobi,Bronze
S030460,R03869,2025-04-27 04:02:52+02:05,57,5,0,Cairo,Bronze
S030461,R04070,2025-04-27 17:20:55+02:27,60,5,0,Nairobi,Bronze
S030462,R08751,2025-04-27 06:46:09+02:05,75,5,0,Cairo,Bronze
S030463,R07811,2025-04-27 16:00:12+00:14,71,5,0,Lagos,Bronze
S030464,R03749,2025-04-27 12:36:13+02:05,44,1,0,Cairo,Silver
S030465,R04571,2025-04-27 12:11:05+02:05,110,1,0,Cairo,Bronze
S030466,R06000,2025-04-27 13:48:54+02:05,10,5,0,Cairo,Silver
S030467,R00046,2025-04-27 17:29:25+02:05,280,5,1,Cairo,Bronze
S030468,R02925,2025-04-27 08:43:54+02:05,171,2,0,Cairo,Bronze
S030469,R01872,2025-04-27 15:08:52+02:05,129,1,0,Cairo,Silver
S030470,R03641,2025-04-27 08:29:11+00:14,2,5,0,Lagos,Bronze
S030471,R05607,2025-04-27 10:40:51+02:05,88,2,0,Cairo,Bronze
S030472,R03509,2025-04-27 07:28:37+00:14,85,3,0,Lagos,Silver
S030473,R06668,2025-04-27 06:54:46+02:27,25,5,0,Nairobi,Bronze
S030474,R07058,2025-04-27 17:20:40+00:14,94,2,0,Lagos,Silver
S030475,R09145,2025-04-27 01:34:40+02:27,20,3,0,Nairobi,Bronze
S030476,R01232,2025-04-27 05:21:42+02:27,11,4,0,Nairobi,Silver
S030477,R05772,2025-04-27 19:31:11+02:05,0,2,0,Cairo,Silver
S030478,R03596,2025-04-27 05:56:52+02:05,9,3,0,Cairo,Platinum
S030479,R04665,2025-04-27 20:20:46+00:14,70,1,0,Lagos,Bronze
S030480,R03833,2025-04-27 23:26:17+02:27,115,5,1,Nairobi,Bronze
S030481,R06852,2025-04-27 17:31:58+00:14,35,1,0,Lagos,Bronze
S030482,R02268,2025-04-27 10:26:47+02:05,71,3,0,Cairo,Silver
S030483,R03087,2025-04-27 14:28:58+00:14,60,2,0,Lagos,Bronze
S030484,R05996,2025-04-27 16:47:29+02:27,65,5,0,Nairobi,Bronze
S030485,R08756,2025-04-27 03:21:55+02:27,4,4,0,Nairobi,Silver
S030486,R08325,2025-04-27 07:24:35+02:05,92,1,0,Cairo,Bronze
S030487,R05789,2025-04-27 21:47:41+02:27,3,4,0,Nairobi,Gold
S030488,R01785,2025-04-27 23:05:19+02:05,47,1,0,Cairo,Bronze
S030489,R04759,2025-04-27 18:45:42+02:27,42,5,0,Nairobi,Silver
S030490,R03959,2025-04-27 21:55:34+02:05,246,1,0,Cairo,Silver
S030491,R05704,2025-04-27 18:48:59+02:05,15,3,1,Cairo,Bronze
S030492,R04561,2025-04-27 02:28:00+00:14,2,3,0,Lagos,Silver
S030493,R03720,2025-04-27 20:51:00+02:27,87,3,1,Nairobi,Bronze
S030494,R02471,2025-04-27 17:24:32+00:14,51,5,0,Lagos,Bronze
S030495,R06775,2025-04-27 20:25:19+02:05,17,1,0,Cairo,Platinum
S030496,R03862,2025-04-27 06:02:37+00:14,96,3,0,Lagos,Bronze
S030497,R05102,2025-04-27 14:35:32+00:14,10,5,0,Lagos,Bronze
S030498,R04761,2025-04-27 06:42:29+02:05,62,3,0,Cairo,Bronze
S030499,R03918,2025-04-27 08:28:37+00:14,39,5,0,Lagos,Bronze
S030500,R03951,2025-04-27 19:33:50+02:27,15,1,0,Nairobi,Silver
S030501,R08188,2025-04-27 06:08:35+00:14,12,1,0,Lagos,Bronze
S030502,R07184,2025-04-27 20:12:15+02:05,97,5,0,Cairo,Bronze
S030503,R07723,2025-04-27 16:42:52+00:14,81,2,0,Lagos,Bronze
S030504,R01590,2025-04-27 20:48:06+00:14,458,3,1,Lagos,Bronze
S030505,R03986,2025-04-27 12:05:44+00:14,58,1,0,Lagos,Platinum
S030506,R06968,2025-04-27 11:40:22+02:05,587,1,0,Cairo,Bronze
S030507,R02010,2025-04-27 20:49:35+02:27,3,3,0,Nairobi,Bronze
S030508,R01509,2025-04-27 14:00:28+00:14,4,5,1,Lagos,Gold
S030509,R09686,2025-04-27 13:01:02+00:14,4,1,0,Lagos,Gold
S030510,R01678,2025-04-27 09:05:54+02:05,0,2,0,Cairo,Bronze
S030511,R09092,2025-04-27 18:11:30+02:05,39,2,0,Cairo,Bronze
S030512,R07206,2025-04-27 12:09:22+02:05,239,5,0,Cairo,Silver
S030513,R03241,2025-04-27 09:57:30+02:27,171,4,0,Nairobi,Silver
S030514,R06466,2025-04-27 02:36:08+02:27,6,3,0,Nairobi,Bronze
S030515,R05178,2025-04-27 09:22:31+02:27,12,1,0,Nairobi,Bronze
S030516,R04582,2025-04-27 08:11:27+02:05,21,5,0,Cairo,Bronze
S030517,R07499,2025-04-27 17:47:04+00:14,5,1,0,Lagos,Bronze
S030518,R02296,2025-04-27 18:44:40+00:14,6,5,0,Lagos,Bronze
S030519,R08285,2025-04-27 15:01:50+02:05,38,1,0,Cairo,Bronze
S030520,R04025,2025-04-27 16:20:49+02:27,3,1,0,Nairobi,Silver
S030521,R02427,2025-04-27 02:32:17+02:05,55,2,0,Cairo,Silver
S030522,R08320,2025-04-27 17:49:25+02:05,34,5,0,Cairo,Silver
S030523,R02185,2025-04-27 06:11:47+00:14,27,5,0,Lagos,Silver
S030524,R03903,2025-04-27 18:40:57+02:05,5,5,0,Cairo,Bronze
S030525,R03597,2025-04-27 07:59:33+02:05,214,5,0,Cairo,Bronze
S030526,R03851,2025-04-27 13:14:21+02:27,50,5,0,Nairobi,Silver
S030527,R08156,2025-04-27 19:32:33+00:14,37,2,0,Lagos,Bronze
S030528,R08755,2025-04-27 06:57:40+02:05,71,1,0,Cairo,Bronze
S030529,R00418,2025-04-27 08:34:50+02:27,625,3,0,Nairobi,Bronze
S030530,R05351,2025-04-27 07:01:12+02:05,53,5,0,Cairo,Platinum
S030531,R09130,2025-04-27 17:14:41+02:05,23,1,0,Cairo,Bronze
S030532,R04099,2025-04-27 18:41:49+00:14,52,5,1,Lagos,Bronze
S030533,R01497,2025-04-27 22:59:03+00:14,1,5,0,Lagos,Silver
S030534,R09358,2025-04-27 18:02:01+00:14,98,1,0,Lagos,Silver
S030535,R08170,2025-04-27 09:48:09+00:14,86,1,0,Lagos,Bronze
S030536,R00960,2025-04-27 08:38:22+02:05,70,1,0,Cairo,Bronze
S030537,R06897,2025-04-27 07:16:14+02:05,19,1,1,Cairo,Bronze
S030538,R00334,2025-04-27 17:29:20+02:27,32,1,0,Nairobi,Silver
S030539,R01252,2025-04-27 17:03:08+00:14,112,3,0,Lagos,Bronze
S030540,R00069,2025-04-27 00:15:01+02:27,15,5,0,Nairobi,Bronze
S030541,R06447,2025-04-27 06:13:40+02:27,44,1,0,Nairobi,Bronze
S030542,R02448,2025-04-27 09:58:45+02:05,11,2,0,Cairo,Bronze
S030543,R09837,2025-04-27 01:13:45+02:05,45,2,0,Cairo,Bronze
S030544,R07636,2025-04-27 22:49:16+00:14,17,5,1,Lagos,Bronze
S030545,R02897,2025-04-27 15:33:15+02:27,25,3,0,Nairobi,Silver
S030546,R05461,2025-04-27 12:14:32+02:27,27,2,0,Nairobi,Bronze
S030547,R05231,2025-04-27 09:31:54+02:27,242,2,0,Nairobi,Bronze
S030548,R02275,2025-04-27 13:04:39+00:14,44,1,0,Lagos,Bronze
S030549,R06630,2025-04-27 08:51:43+00:14,28,1,0,Lagos,Bronze
S030550,R04860,2025-04-27 18:28:12+00:14,38,5,0,Lagos,Silver
S030551,R07351,2025-04-27 19:12:09+00:14,41,3,0,Lagos,Silver
S030552,R02826,2025-04-27 07:02:50+00:14,62,5,1,Lagos,Bronze
S030553,R01748,2025-04-27 05:57:25+02:27,217,2,0,Nairobi,Bronze
S030554,R01264,2025-04-27 17:29:46+00:14,11,2,0,Lagos,Bronze
S030555,R03383,2025-04-27 17:56:08+02:05,25,4,1,Cairo,Gold
S030556,R03824,2025-04-27 10:52:08+00:14,54,1,0,Lagos,Silver
S030557,R09271,2025-04-27 17:48:36+00:14,625,5,0,Lagos,Bronze
S030558,R05632,2025-04-27 16:29:55+00:14,30,4,0,Lagos,Bronze
S030559,R05699,2025-04-27 00:46:41+02:27,65,1,0,Nairobi,Bronze
S030560,R01451,2025-04-27 18:18:52+02:27,8,3,0,Nairobi,Bronze
S030561,R09023,2025-04-27 18:35:23+00:14,377,4,0,Lagos,Silver
S030562,R04618,2025-04-27 19:41:56+02:05,24,2,0,Cairo,Bronze
S030563,R05430,2025-04-27 07:07:50+00:14,43,3,0,Lagos,Silver
S030564,R04540,2025-04-27 15:43:05+00:14,18,2,0,Lagos,Gold
S030565,R07938,2025-04-27 07:28:13+02:05,72,2,1,Cairo,Gold
S030566,R06467,2025-04-27 19:45:23+02:05,107,1,0,Cairo,Silver
S030567,R00000,2025-04-27 16:38:18+02:27,8,5,1,Nairobi,Bronze
S030568,R02939,2025-04-27 04:16:50+00:14,5,5,0,Lagos,Bronze
S030569,R05916,2025-04-27 05:41:20+00:14,3,4,0,Lagos,Bronze
S030570,R01909,2025-04-27 20:40:26+02:27,80,1,1,Nairobi,Bronze
S030571,R06998,2025-04-27 18:30:00+02:27,84,2,0,Nairobi,Bronze
S030572,R05887,2025-04-27 17:29:07+02:05,22,2,1,Cairo,Bronze
S030573,R03888,2025-04-27 14:16:36+00:14,19,4,0,Lagos,Bronze
S030574,R01194,2025-04-27 17:45:12+02:27,4,5,1,Nairobi,Platinum
S030575,R00684,2025-04-27 06:26:12+02:05,53,2,0,Cairo,Bronze
S030576,R05870,2025-04-27 08:18:42+02:05,36,5,0,Cairo,Bronze
S030577,R09323,2025-04-27 17:23:24+02:27,33,1,0,Nairobi,Silver
S030578,R03823,2025-04-27 16:03:14+02:05,11,2,0,Cairo,Bronze
S030579,R05240,2025-04-27 10:19:43+02:27,44,3,0,Nairobi,Gold
S030580,R02026,2025-04-27 06:02:07+00:14,5,3,0,Lagos,Platinum
S030581,R09917,2025-04-27 08:21:59+00:14,8,5,0,Lagos,Bronze
S030582,R07723,2025-04-27 20:54:03+00:14,65,1,0,Lagos,Bronze
S030583,R07244,2025-04-27 09:56:36+00:14,17,2,0,Lagos,Silver
S030584,R06823,2025-04-27 19:18:17+02:27,3,5,0,Nairobi,Silver
S030585,R00154,2025-04-27 16:24:27+00:14,33,5,0,Lagos,Silver
S030586,R09948,2025-04-27 19:43:37+00:14,6,5,0,Lagos,Silver
S030587,R05923,2025-04-27 07:18:52+00:14,38,5,0,Lagos,Bronze
S030588,R09088,2025-04-27 07:12:33+02:27,11,2,0,Nairobi,Platinum
S030589,R05358,2025-04-27 18:27:07+02:05,23,5,1,Cairo,Gold
S030590,R04088,2025-04-27 13:04:26+02:05,5,2,0,Cairo,Bronze
S030591,R00351,2025-04-27 10:47:27+02:05,57,3,0,Cairo,Bronze
S030592,R09655,2025-04-27 16:56:27+00:14,125,3,0,Lagos,Silver
S030593,R00376,2025-04-27 08:51:47+02:27,57,5,0,Nairobi,Bronze
S030594,R02337,2025-04-27 07:20:24+02:27,373,5,1,Nairobi,Silver
S030595,R04901,2025-04-27 09:04:22+02:05,182,1,0,Cairo,Bronze
S030596,R00532,2025-04-27 13:46:06+00:14,78,2,0,Lagos,Bronze
S030597,R04689,2025-04-27 15:31:36+02:05,31,5,0,Cairo,Silver
S030598,R04856,2025-04-27 08:34:08+02:05,109,3,0,Cairo,Bronze
S030599,R03608,2025-04-27 17:25:25+02:27,9,1,1,Nairobi,Gold
S030600,R00285,2025-04-27 07:41:49+02:27,6,1,0,Nairobi,Bronze
S030601,R02300,2025-04-27 20:38:41+00:14,0,1,0,Lagos,Bronze
S030602,R08369,2025-04-27 07:05:59+00:14,80,1,0,Lagos,Bronze
S030603,R05644,2025-04-27 04:28:26+00:14,0,4,0,Lagos,Bronze
S030604,R08822,2025-04-27 08:19:16+02:27,25,5,1,Nairobi,Gold
S030605,R02112,2025-04-27 03:33:31+02:27,115,1,0,Nairobi,Bronze
S030606,R01020,2025-04-27 11:24:59+00:14,52,5,0,Lagos,Bronze
S030607,R04151,2025-04-27 05:14:51+02:27,4,2,0,Nairobi,Bronze
S030608,R02988,2025-04-27 16:33:12+00:14,17,5,1,Lagos,Gold
S030609,R04742,2025-04-27 18:09:01+00:14,35,3,0,Lagos,Bronze
S030610,R03315,2025-04-27 08:48:03+02:27,4,3,0,Nairobi,Bronze
